-3.824238106608390808e-02 -3.836958110332489014e-02 -6.875928491353988647e-02 2.113420702517032623e-02 9.156866930425167084e-03 4.255897104740142822e-01 5.575149655342102051e-01 6.497354507446289062e-01 6.993207931518554688e-01 8.516207933425903320e-01 1.000000000000000000e+00 2.880198955535888672e-01 2.348499596118927002e-01 2.024053782224655151e-01 1.839995682239532471e-01 5.579570680856704712e-02 -3.436858654022216797e-01 -2.699147164821624756e-01 -3.064243793487548828e-01 -3.139203190803527832e-01 -3.417353332042694092e-01 -4.252455234527587891e-01 -3.298930227756500244e-01 -3.382340371608734131e-01 1.308354437351226807e-01 1.860522478818893433e-01 1.546293944120407104e-01 1.500264555215835571e-01 2.237343937158584595e-01 2.131955623626708984e-01 3.756223618984222412e-02 8.364715613424777985e-04 -2.287054806947708130e-02 -4.498614370822906494e-02 -3.644205629825592041e-02 1.356894373893737793e-01 1.935082226991653442e-01 2.569289803504943848e-01 1.736572980880737305e-01 6.716441512107849121e-01 2.910860478878021240e-01 2.515629827976226807e-01 1.770173907279968262e-01 -3.145083189010620117e-01 -2.974064052104949951e-01 -2.762349545955657959e-01 -2.354074120521545410e-01 -7.142737507820129395e-02 -5.519393086433410645e-02 -8.337502926588058472e-02 -6.983128190040588379e-02 2.211890965700149536e-01 -2.676218748092651367e-01 2.061245739459991455e-01
2.628330886363983154e-01 1.934158205986022949e-01 2.332644462585449219e-01 3.344524204730987549e-01 3.578293025493621826e-01 2.391113489866256714e-01 2.678569853305816650e-01 1.492955535650253296e-01 1.026173308491706848e-01 1.550263315439224243e-01 2.880198955535888672e-01 1.000000119209289551e+00 5.972228646278381348e-01 6.010019183158874512e-01 4.672425091266632080e-01 3.100540041923522949e-01 -3.524848222732543945e-01 -3.447993397712707520e-01 -4.069439470767974854e-01 -4.114445745944976807e-01 -3.980448246002197266e-01 -4.187965989112854004e-01 -2.989448904991149902e-01 -2.929114103317260742e-01 3.168983161449432373e-01 3.665433228015899658e-01 3.514086306095123291e-01 4.375395774841308594e-01 4.763319492340087891e-01 4.272551238536834717e-01 1.884583532810211182e-01 1.049404442310333252e-01 8.363116532564163208e-02 2.411000132560729980e-01 2.966768145561218262e-01 3.664056062698364258e-01 3.747293949127197266e-01 4.208982288837432861e-01 4.082584083080291748e-01 5.619800463318824768e-02 4.809747040271759033e-01 4.815793037414550781e-01 4.913918375968933105e-01 -3.855744302272796631e-01 -4.191332161426544189e-01 -4.142854511737823486e-01 -3.177092969417572021e-01 2.338617444038391113e-01 2.343949377536773682e-01 1.039437279105186462e-01 2.401455491781234741e-01 5.775873661041259766e-01 -4.678275883197784424e-01 4.515164792537689209e-01
3.130925893783569336e-01 2.802289426326751709e-01 2.590872049331665039e-01 3.567761778831481934e-01 2.886815071105957031e-01 2.424686551094055176e-01 2.959986925125122070e-01 2.126854807138442993e-01 1.477535068988800049e-01 1.426590681076049805e-01 2.348499596118927002e-01 5.972228646278381348e-01 1.000000119209289551e+00 6.359444856643676758e-01 5.567331910133361816e-01 3.208252191543579102e-01 -3.772243261337280273e-01 -2.983018457889556885e-01 -3.811990022659301758e-01 -4.102306067943572998e-01 -3.898393213748931885e-01 -4.125455915927886963e-01 -3.192193210124969482e-01 -3.351840376853942871e-01 4.051903188228607178e-01 4.009799063205718994e-01 2.733419239521026611e-01 3.104979991912841797e-01 4.796924591064453125e-01 3.759881258010864258e-01 1.981431096792221069e-01 1.337773054838180542e-01 8.745647966861724854e-02 3.025768995285034180e-01 3.170874416828155518e-01 3.176071643829345703e-01 3.146408200263977051e-01 3.247094154357910156e-01 3.488158881664276123e-01 8.551810681819915771e-02 3.983406722545623779e-01 4.377087652683258057e-01 5.117625594139099121e-01 -3.912967443466186523e-01 -4.202406406402587891e-01 -4.195649921894073486e-01 -3.446392416954040527e-01 2.520146369934082031e-01 2.567154169082641602e-01 2.149708569049835205e-01 2.542420923709869385e-01 4.569639861583709717e-01 -4.194116294384002686e-01 3.227221369743347168e-01
3.197227716445922852e-01 2.795210778713226318e-01 2.722813785076141357e-01 4.278354942798614502e-01 3.630864322185516357e-01 2.361734062433242798e-01 2.334988564252853394e-01 1.262504458427429199e-01 1.296310573816299438e-01 1.197033897042274475e-01 2.024053782224655151e-01 6.010019183158874512e-01 6.359444856643676758e-01 9.999997615814208984e-01 6.663489937782287598e-01 3.982670307159423828e-01 -2.850743532180786133e-01 -2.718944251537322998e-01 -3.723114728927612305e-01 -3.848916292190551758e-01 -3.806893527507781982e-01 -3.712369799613952637e-01 -3.076227009296417236e-01 -2.470756769180297852e-01 3.722111880779266357e-01 3.772505819797515869e-01 2.244720607995986938e-01 3.020406067371368408e-01 4.272232353687286377e-01 3.206065893173217773e-01 5.949312075972557068e-02 -3.395906463265419006e-02 -6.088853627443313599e-02 2.581264674663543701e-01 3.375984132289886475e-01 4.588196873664855957e-01 2.665809690952301025e-01 2.788930833339691162e-01 4.512639939785003662e-01 4.475436732172966003e-02 3.524947166442871094e-01 3.334919810295104980e-01 6.194121837615966797e-01 -3.501785993576049805e-01 -3.758855760097503662e-01 -3.524484336376190186e-01 -3.002960681915283203e-01 2.426824867725372314e-01 2.907605469226837158e-01 1.577541232109069824e-01 3.016597628593444824e-01 3.757374882698059082e-01 -4.433973729610443115e-01 3.517586588859558105e-01
1.343999952077865601e-01 1.892002969980239868e-01 6.624150276184082031e-02 2.524698674678802490e-01 1.868823319673538208e-01 2.751333713531494141e-01 2.407687902450561523e-01 1.415581405162811279e-01 1.103680878877639771e-01 1.504332870244979858e-01 1.839995682239532471e-01 4.672425091266632080e-01 5.567331910133361816e-01 6.663489937782287598e-01 1.000000000000000000e+00 5.390619635581970215e-01 -1.681732982397079468e-01 -1.682208031415939331e-01 -2.575167119503021240e-01 -3.243339955806732178e-01 -3.490164279937744141e-01 -3.258228302001953125e-01 -2.797114253044128418e-01 -1.999433636665344238e-01 5.141895413398742676e-01 4.977400898933410645e-01 1.858652830123901367e-01 2.311894446611404419e-01 4.053943753242492676e-01 2.987565994262695312e-01 8.826563507318496704e-02 -6.254293769598007202e-02 -1.142971068620681763e-01 7.624062895774841309e-02 1.721324026584625244e-01 3.688707649707794189e-01 2.087180316448211670e-01 3.055661320686340332e-01 3.863535225391387939e-01 5.641551688313484192e-02 2.712380588054656982e-01 3.503892719745635986e-01 5.428447723388671875e-01 -3.033274710178375244e-01 -3.144927918910980225e-01 -3.055330216884613037e-01 -2.121352553367614746e-01 1.552171111106872559e-01 2.707977592945098877e-01 1.094617620110511780e-01 2.126344144344329834e-01 2.735177278518676758e-01 -3.450787961483001709e-01 2.662376761436462402e-01
1.311377733945846558e-01 1.840626448392868042e-01 1.313261240720748901e-01 2.202302068471908569e-01 1.952506601810455322e-01 1.690399050712585449e-01 8.820081502199172974e-02 3.306024894118309021e-02 1.473274361342191696e-02 1.643039658665657043e-02 5.579570680856704712e-02 3.100540041923522949e-01 3.208252191543579102e-01 3.982670307159423828e-01 5.390619635581970215e-01 1.000000119209289551e+00 -4.373183473944664001e-02 -1.043479070067405701e-01 -1.669748723506927490e-01 -1.595099419355392456e-01 -2.162941694259643555e-01 -2.267059385776519775e-01 -1.430772691965103149e-01 -1.069268137216567993e-01 3.212429583072662354e-01 3.138992190361022949e-01 1.569536626338958740e-01 1.816235482692718506e-01 2.761110663414001465e-01 2.357770204544067383e-01 1.105486899614334106e-01 2.287906594574451447e-03 -1.613323017954826355e-02 1.592323780059814453e-01 2.173474282026290894e-01 2.233052402734756470e-01 1.371038407087326050e-01 2.387001514434814453e-01 2.952276170253753662e-01 -5.606530234217643738e-02 1.601305902004241943e-01 2.185219079256057739e-01 3.053023219108581543e-01 -3.031232953071594238e-01 -2.787893712520599365e-01 -2.436596304178237915e-01 -1.816211491823196411e-01 1.947194039821624756e-01 2.976536154747009277e-01 2.567318975925445557e-01 2.213108241558074951e-01 2.027785778045654297e-01 -2.672289609909057617e-01 1.829651445150375366e-01
-2.877833843231201172e-01 -2.628791332244873047e-01 -3.106911182403564453e-01 -3.659173250198364258e-01 -3.037218153476715088e-01 -3.441147208213806152e-01 -3.942448198795318604e-01 -3.615575432777404785e-01 -3.528398573398590088e-01 -2.925638556480407715e-01 -3.436858654022216797e-01 -3.524848222732543945e-01 -3.772243261337280273e-01 -2.850743532180786133e-01 -1.681732982397079468e-01 -4.373183473944664001e-02 1.000000119209289551e+00 4.660134911537170410e-01 4.551399648189544678e-01 3.319838643074035645e-01 1.802589893341064453e-01 4.129845798015594482e-01 1.930976659059524536e-01 3.162172734737396240e-01 -2.190112620592117310e-01 -2.028995454311370850e-01 -2.654178738594055176e-01 -3.273651301860809326e-01 -3.231720328330993652e-01 -3.256622254848480225e-01 -1.953545063734054565e-01 -2.386170625686645508e-01 -2.429009824991226196e-01 -3.380159735679626465e-01 -2.712839245796203613e-01 -2.636460065841674805e-01 -2.854913175106048584e-01 -2.518326044082641602e-01 -2.919473350048065186e-01 -3.080326914787292480e-01 -2.821496725082397461e-01 -2.149415910243988037e-01 -2.939511537551879883e-01 2.007125020027160645e-01 3.239457905292510986e-01 4.045197069644927979e-01 3.485532104969024658e-01 -2.310651540756225586e-01 -1.853495687246322632e-01 -1.220698431134223938e-01 -1.998898684978485107e-01 -3.007345497608184814e-01 2.399497032165527344e-01 -3.005900084972381592e-01
-1.754103600978851318e-01 -1.626131981611251831e-01 -2.249760329723358154e-01 -2.338273972272872925e-01 -2.033528238534927368e-01 -2.794730663299560547e-01 -3.131862580776214600e-01 -2.830682694911956787e-01 -2.436806708574295044e-01 -2.211626023054122925e-01 -2.699147164821624756e-01 -3.447993397712707520e-01 -2.983018457889556885e-01 -2.718944251537322998e-01 -1.682208031415939331e-01 -1.043479070067405701e-01 4.660134911537170410e-01 1.000000238418579102e+00 6.439212560653686523e-01 4.558430314064025879e-01 1.924358308315277100e-01 3.060504198074340820e-01 1.018009111285209656e-01 4.525892436504364014e-02 -1.777373701333999634e-01 -2.210347801446914673e-01 -2.551207542419433594e-01 -3.315935134887695312e-01 -3.001194000244140625e-01 -3.188909888267517090e-01 -1.969535201787948608e-01 -1.689088791608810425e-01 -1.742675453424453735e-01 -1.954349428415298462e-01 -1.912673115730285645e-01 -2.633022665977478027e-01 -2.755818665027618408e-01 -2.944597601890563965e-01 -3.211877048015594482e-01 -2.036578208208084106e-01 -2.633600533008575439e-01 -2.197594940662384033e-01 -2.902601957321166992e-01 1.713474094867706299e-01 1.649065464735031128e-01 2.965264022350311279e-01 4.522810578346252441e-01 -1.996257454156875610e-01 -1.407035887241363525e-01 -3.715095669031143188e-02 -1.259099692106246948e-01 -2.668621242046356201e-01 2.760463953018188477e-01 -3.224500119686126709e-01
-2.815044224262237549e-01 -2.814950346946716309e-01 -2.928476929664611816e-01 -3.425689935684204102e-01 -2.637620270252227783e-01 -2.968996167182922363e-01 -3.428139686584472656e-01 -3.056856393814086914e-01 -2.725711464881896973e-01 -2.598837316036224365e-01 -3.064243793487548828e-01 -4.069439470767974854e-01 -3.811990022659301758e-01 -3.723114728927612305e-01 -2.575167119503021240e-01 -1.669748723506927490e-01 4.551399648189544678e-01 6.439212560653686523e-01 1.000000238418579102e+00 6.133763790130615234e-01 3.225509822368621826e-01 2.740516364574432373e-01 1.510563343763351440e-01 8.480977267026901245e-02 -2.269634902477264404e-01 -2.613916397094726562e-01 -2.588427364826202393e-01 -3.278293013572692871e-01 -3.623719811439514160e-01 -3.260542452335357666e-01 -1.831163763999938965e-01 -1.681535840034484863e-01 -1.789783239364624023e-01 -2.976686656475067139e-01 -3.182111382484436035e-01 -3.210560381412506104e-01 -3.027760684490203857e-01 -2.846079468727111816e-01 -3.455550968647003174e-01 -2.050615102052688599e-01 -3.378352820873260498e-01 -2.650299370288848877e-01 -3.534873723983764648e-01 1.940600872039794922e-01 2.315098643302917480e-01 3.450640439987182617e-01 5.261473059654235840e-01 -2.557834386825561523e-01 -2.006836235523223877e-01 -1.251130700111389160e-01 -2.276295274496078491e-01 -3.224982619285583496e-01 4.491710662841796875e-01 -3.576174378395080566e-01
-2.995513677597045898e-01 -3.297273218631744385e-01 -2.949474751949310303e-01 -3.540095984935760498e-01 -2.754109799861907959e-01 -3.313848376274108887e-01 -3.627607822418212891e-01 -3.254189491271972656e-01 -2.358484715223312378e-01 -2.477236688137054443e-01 -3.139203190803527832e-01 -4.114445745944976807e-01 -4.102306067943572998e-01 -3.848916292190551758e-01 -3.243339955806732178e-01 -1.595099419355392456e-01 3.319838643074035645e-01 4.558430314064025879e-01 6.133763790130615234e-01 1.000000119209289551e+00 4.933236837387084961e-01 3.056545257568359375e-01 1.699644178152084351e-01 9.965800493955612183e-02 -3.011926114559173584e-01 -3.196267783641815186e-01 -2.996823787689208984e-01 -3.512727022171020508e-01 -3.843531012535095215e-01 -3.575421273708343506e-01 -2.293773293495178223e-01 -2.061887383460998535e-01 -1.882827132940292358e-01 -2.985870540142059326e-01 -3.228088021278381348e-01 -3.453501164913177490e-01 -2.939971983432769775e-01 -3.145962953567504883e-01 -3.426111042499542236e-01 -1.860873401165008545e-01 -3.440853953361511230e-01 -3.038118779659271240e-01 -3.988691270351409912e-01 2.528870701789855957e-01 2.366310656070709229e-01 3.656854927539825439e-01 3.549761772155761719e-01 -2.687413096427917480e-01 -2.018177509307861328e-01 -9.389623254537582397e-02 -2.458669245243072510e-01 -3.263850808143615723e-01 5.175522565841674805e-01 -3.698997795581817627e-01
