1.143336668610572815e-01 1.461129933595657349e-01 1.046073734760284424e-01 -2.095418050885200500e-02 -3.350018337368965149e-02 -3.481886535882949829e-02 -6.624407321214675903e-02 -3.032282367348670959e-02 2.058102488517761230e-01 1.930309981107711792e-01 1.887577176094055176e-01 1.548072397708892822e-01 5.801904797554016113e-01 2.610488831996917725e-01 2.065106481313705444e-01 1.871515959501266479e-01 -2.659066617488861084e-01 -2.633743882179260254e-01 -2.363855391740798950e-01 -1.695305854082107544e-01 -3.964969515800476074e-02 -5.670020356774330139e-02 -4.168834909796714783e-02 -1.065603736788034439e-02 2.508012354373931885e-01 -2.313762009143829346e-01 2.141443490982055664e-01
2.967991232872009277e-01 3.137501180171966553e-01 2.828234434127807617e-01 1.101932376623153687e-01 5.016052722930908203e-02 8.935283869504928589e-02 1.759197413921356201e-01 2.384363263845443726e-01 3.068063557147979736e-01 3.653242588043212891e-01 3.236688971519470215e-01 3.557742238044738770e-01 1.182174086570739746e-01 4.251567721366882324e-01 3.523962795734405518e-01 4.554438292980194092e-01 -3.348026573657989502e-01 -3.203122615814208984e-01 -3.331344723701477051e-01 -2.706570625305175781e-01 1.853512972593307495e-01 1.791787892580032349e-01 8.821301162242889404e-02 2.107161581516265869e-01 5.038245320320129395e-01 -3.706422448158264160e-01 4.230770766735076904e-01
2.508066296577453613e-01 4.180571436882019043e-01 3.087539970874786377e-01 1.798080503940582275e-01 1.041005700826644897e-01 1.176512762904167175e-01 1.944306194782257080e-01 1.683986485004425049e-01 2.880107164382934570e-01 3.234563767910003662e-01 3.099051117897033691e-01 2.857915461063385010e-01 1.571749150753021240e-01 3.739682734012603760e-01 3.943333029747009277e-01 4.424761235713958740e-01 -3.440874814987182617e-01 -3.541760444641113281e-01 -3.635869324207305908e-01 -2.832453250885009766e-01 1.776604801416397095e-01 1.992509216070175171e-01 1.450008004903793335e-01 1.728132218122482300e-01 4.182458817958831787e-01 -3.554468452930450439e-01 3.238250315189361572e-01
2.047296315431594849e-01 3.352093696594238281e-01 2.643595337867736816e-01 5.925634130835533142e-02 -2.365318872034549713e-02 -6.336502265185117722e-03 1.289454549551010132e-01 1.723084449768066406e-01 3.408986330032348633e-01 3.015444278717041016e-01 2.603354752063751221e-01 3.704108297824859619e-01 1.440650820732116699e-01 3.060009777545928955e-01 2.926134467124938965e-01 5.385960340499877930e-01 -3.255783617496490479e-01 -3.088341653347015381e-01 -3.051127493381500244e-01 -2.639166116714477539e-01 1.816871017217636108e-01 1.948767900466918945e-01 8.655743300914764404e-02 1.897469013929367065e-01 3.298357427120208740e-01 -3.382827043533325195e-01 3.377336561679840088e-01
1.323053240776062012e-01 2.740541398525238037e-01 2.280978560447692871e-01 4.040421172976493835e-02 -8.699669688940048218e-02 -8.017261326313018799e-02 -9.666169993579387665e-03 3.845911845564842224e-02 2.521352469921112061e-01 1.920295655727386475e-01 2.254605442285537720e-01 2.958485186100006104e-01 9.257145226001739502e-02 1.976574212312698364e-01 2.924604713916778564e-01 4.850670397281646729e-01 -2.240213602781295776e-01 -2.248308658599853516e-01 -2.074220627546310425e-01 -1.270550340414047241e-01 1.135870963335037231e-01 1.714979261159896851e-01 8.127981424331665039e-02 1.375755667686462402e-01 2.311915010213851929e-01 -2.638487219810485840e-01 1.809176355600357056e-01
1.219079196453094482e-01 1.354044228792190552e-01 1.307613402605056763e-01 1.593548059463500977e-02 -3.287988901138305664e-02 4.340989515185356140e-03 9.435499459505081177e-02 1.931862384080886841e-01 1.082490384578704834e-01 1.167245730757713318e-01 1.065534427762031555e-01 1.800216734409332275e-01 -5.107050389051437378e-02 6.860350817441940308e-02 1.274229586124420166e-01 2.276769578456878662e-01 -2.353998124599456787e-01 -1.998030841350555420e-01 -1.566756963729858398e-01 -1.019289121031761169e-01 1.664414703845977783e-01 2.307634353637695312e-01 2.352045476436614990e-01 2.175873517990112305e-01 1.060315743088722229e-01 -1.952528357505798340e-01 1.070397421717643738e-01
-2.330805808305740356e-01 -2.607507407665252686e-01 -2.278547435998916626e-01 -1.606140434741973877e-01 -2.077192962169647217e-01 -2.231230437755584717e-01 -2.598315477371215820e-01 -2.246880829334259033e-01 -2.155085802078247070e-01 -2.436859011650085449e-01 -2.010903209447860718e-01 -2.456781268119812012e-01 -2.487824112176895142e-01 -2.234207242727279663e-01 -1.364952176809310913e-01 -2.329622060060501099e-01 1.087082177400588989e-01 2.206060141324996948e-01 3.498010337352752686e-01 2.589583992958068848e-01 -1.788150072097778320e-01 -1.606776118278503418e-01 -1.059309020638465881e-01 -1.878186911344528198e-01 -2.198910266160964966e-01 1.511536389589309692e-01 -2.733841240406036377e-01
-2.247479856014251709e-01 -2.132658809423446655e-01 -2.079770863056182861e-01 -1.300330460071563721e-01 -1.365384310483932495e-01 -1.887089610099792480e-01 -1.467342823743820190e-01 -1.786986887454986572e-01 -1.833467781543731689e-01 -2.056483179330825806e-01 -1.980388015508651733e-01 -2.155839949846267700e-01 -1.186418011784553528e-01 -2.338481545448303223e-01 -1.544398516416549683e-01 -2.059570550918579102e-01 8.153053000569343567e-03 1.137358415871858597e-02 2.113879621028900146e-01 3.494649529457092285e-01 -1.657789945602416992e-01 -1.032143384218215942e-01 -3.594213724136352539e-02 -1.322097033262252808e-01 -1.985438764095306396e-01 1.387404054403305054e-01 -2.399986386299133301e-01
-2.296398133039474487e-01 -2.225667536258697510e-01 -2.259032726287841797e-01 -1.516547799110412598e-01 -1.660163104534149170e-01 -2.059341371059417725e-01 -2.094537019729614258e-01 -2.593065500259399414e-01 -2.267661243677139282e-01 -2.455781549215316772e-01 -2.033131420612335205e-01 -2.458297759294509888e-01 -1.601775586605072021e-01 -2.806792557239532471e-01 -1.685553491115570068e-01 -2.426291555166244507e-01 3.127560392022132874e-02 8.810553699731826782e-02 2.518217265605926514e-01 4.436239302158355713e-01 -2.247345149517059326e-01 -1.546442657709121704e-01 -1.060551628470420837e-01 -2.088885009288787842e-01 -2.423177957534790039e-01 3.217751979827880859e-01 -2.815500199794769287e-01
-2.620119750499725342e-01 -2.953844964504241943e-01 -2.797492146492004395e-01 -1.853103637695312500e-01 -1.669603437185287476e-01 -2.179255634546279907e-01 -2.221752703189849854e-01 -2.761234641075134277e-01 -2.683898806571960449e-01 -2.855197191238403320e-01 -2.607466578483581543e-01 -2.722300291061401367e-01 -1.744379252195358276e-01 -2.982783913612365723e-01 -2.246310561895370483e-01 -2.999006211757659912e-01 1.172650009393692017e-01 1.197167038917541504e-01 2.466409355401992798e-01 2.467194497585296631e-01 -2.407407760620117188e-01 -1.753553450107574463e-01 -1.124452501535415649e-01 -2.339119017124176025e-01 -2.647239565849304199e-01 4.155085682868957520e-01 -3.139379322528839111e-01
